 Average of  Max VisibilityKm ,Volume Share of Category
14.28571429,0.28139797
16,0.281148953
13.14285714,0.271071092
16,0.316435385
14,0.310103513
16,0.30826298
16,0.303451704
15.14285714,0.277107402
15.71428571,0.264795058
16,0.268875067
16,0.251619222
16,0.254865442
16,0.282019834
16,0.266912058
16,0.243738043
16,0.222007847
16,0.249806961
16,0.242780059
16,0.210742609
16,0.213911465
16,0.213203305
16,0.215861013
16,0.211604777
16,0.211651057
16,0.202639925
16,0.206892585
16,0.234068104
16,0.222748343
16,0.240069162
16,0.230655998
16,0.254407087
16,0.235167375
16,0.222491265
16,0.193859064
16,0.249590163
16,0.238556813
16,0.226388075
16,0.225666611
16,0.219673059
16,0.235737484
16,0.222873517
16,0.229019168
16,0.228399501
16,0.239614756
16,0.221782791
16,0.247468047
16,0.238533169
16,0.252160028
16,0.249672431
16,0.229770746
16,0.238239889
16,0.271021316
15.28571429,0.247808557
16,0.266862514
16,0.237961133
16,0.232941519
16,0.257633454
16,0.232168427
14.5,0.24432507
16,0.242430043
15.57142857,0.237382422
16,0.247428226
16,0.263401124
16,0.261029712
16,0.270957877
16,0.246505311
16,0.226161897
16,0.214126238
16,0.201170034
16,0.216629567
16,0.212058965
16,0.206434887
16,0.214679398
16,0.217227071
16,0.198856164
15.6,0.194790718
16,0.181441929
16,0.204838356
16,0.193921038
16,0.202021235
16,0.195422626
16,0.195253902
16,0.195093611
16,0.199643923
16,0.198186359
16,0.18754517
16,0.219397323
16,0.198470933
16,0.19885129
16,0.197329206
16,0.195969034
16,0.203137638
16,0.204928299
16,0.20891487
16,0.224707762
16,0.216418013
16,0.202692239
16,0.226203535
16,0.211659163
14.42857143,0.232085514
16,0.215421985
16,0.208156884
16,0.210064965
16,0.228174212
16,0.242731131
16,0.238619579
15.28571429,0.323152567
16,0.334150393
16,0.241340365
16,0.238383863
16,0.241796634
15.14285714,0.239121762
15.71428571,0.207403652
16,0.243101
16,0.282778713
16,0.233038813
16,0.333605324
16,0.307063192
15,0.275431611
15.71428571,0.247627915
16,0.238933839
16,0.265747959
16,0.334175788
16,0.322526127
16,0.294434862
16,0.334270234
16,0.355705998
16,0.273103679
16,0.31251493
16,0.215293009
16,0.188192899
16,0.214692873
16,0.2123278
15.28571429,0.260086561
16,0.210067403
16,0.210189957
16,0.281441677
16,0.236320462
16,0.213126527
16,0.251515525
16,0.255399322
16,0.252076125
16,0.312861379
15.14285714,0.281557534
16,0.275645173
16,0.326287946
16,0.234903237
16,0.232391145
16,0.29589292
16,0.350687786
15.71428571,0.247520258
16,0.3313723
15.14285714,0.354693602
16,0.281163226
16,0.249365565
15.71428571,0.164751249
15.71428571,0.16165463
14.33333333,0.19532401
16,0.276286966
16,0.224475693
16,0.220613155
16,0.226611238
16,0.190563708
16,0.202166151
16,0.189652128
16,0.184756477
16,0.164798564
16,0.19604652
16,0.181153269
16,0.270312295
16,0.216283139
16,0.195366063
16,0.192147465
16,0.223145658
16,0.317018865
16,0.298540769
16,0.264792161
16,0.229311794
16,0.228951331
16,0.215705065
16,0.286959547
16,0.187050621
16,0.130546467
16,0.101427122
16,0.066812417
16,0.096032158
16,0.153199679
16,0.203754363
16,0.234430766
16,0.224760931
16,0.216183536
16,0.26895439
16,0.352147835
16,0.231008575
16,0.231961985
16,0.211646209
16,0.167549221
16,0.158309804
16,0.195479922
16,0.200690449
16,0.271829307
16,0.287154739
16,0.220813422
16,0.28531029
15.57142857,0.291259821
16,0.188085729
15.28571429,0.128516517
15.28571429,0.065088949
14.28571429,0.113068443
16,0.146085379
13.14285714,0.183047221
16,0.158577502
14,0.106816692
16,0.124817614
16,0.156514314
15.14285714,0.153361566
15.71428571,0.116127403
16,0.108051033
16,0.137946213
16,0.188177218
16,0.144276613
16,0.134584431
16,0.148010706
16,0.162451292
16,0.14014617
16,0.141957521
16,0.183012139
16,0.175415703
16,0.168158213
16,0.150141204
16,0.123490583
16,0.12731925
16,0.178146874
16,0.100715484
16,0.099401596
16,0.122918791
16,0.123487226
16,0.146961635
16,0.145230272
16,0.1479513
16,0.125062936
16,0.138127705
16,0.145497168
16,0.126324922
16,0.136138105
16,0.135839432
16,0.139335846
16,0.129332929
16,0.121451315
16,0.143965744
16,0.122149207
16,0.150031832
16,0.182097392
16,0.224780957
16,0.162895876
16,0.166950647
16,0.181565045
16,0.124452415
16,0.074104722
16,0.121140613
15.28571429,0.146656241
16,0.147712208
16,0.143189728
16,0.160549147
16,0.122080705
16,0.131065226
14.5,0.122347518
16,0.097513221
15.57142857,0.071796808
16,0.070992071
16,0.114328167
16,0.154814755
16,0.152533255
16,0.161869469
16,0.176343952
16,0.181413507
16,0.158527787
16,0.154305271
16,0.199624755
16,0.200163789
16,0.152448923
16,0.131794575
16,0.125267748
15.6,0.143836305
16,0.150489285
16,0.125572725
16,0.094231894
16,0.076864867
16,0.058404374
16,0.073613864
16,0.078037562
16,0.067876435
16,0.072048393
16,0.120815915
16,0.093962834
16,0.085395524
16,0.085914441
16,0.105522037
16,0.107064079
16,0.112857031
16,0.126373552
16,0.120656294
16,0.08180087
16,0.077333106
16,0.102181507
16,0.13468534
16,0.095326691
14.42857143,0.091889296
16,0.116011982
16,0.127019387
16,0
16,0
16,0
16,0
15.28571429,0
16,0
16,0
16,0
16,0
15.14285714,0
15.71428571,0
16,0
16,0
16,0
16,0
16,0
15,0
15.71428571,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
15.28571429,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
15.14285714,0
16,0
16,0
16,0
16,0
16,0
16,0
15.71428571,0
16,0
15.14285714,0
16,0
16,0
15.71428571,0
15.71428571,0
14.33333333,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
15.57142857,0
16,0
15.28571429,0
15.28571429,0
14.28571429,0
16,0
13.14285714,0
16,0
14,0
16,0
16,0
15.14285714,0
15.71428571,4.22E-05
16,0.00018498
16,0.005899724
16,0.013269209
16,0.018951452
16,0.023893088
16,0.02755868
16,0.024532377
16,0.03531398
16,0.035519478
16,0.030832673
16,0.033462333
16,0.03608211
16,0.035634297
16,0.035716253
16,0.037504132
16,0.041875335
16,0.045411658
16,0.053202462
16,0.048670238
16,0.054483492
16,0.054080482
16,0.058942499
16,0.055284913
16,0.045286771
16,0.036154285
16,0.055289187
16,0.048611685
16,0.042323403
16,0.039754085
16,0.042281557
16,0.044038575
16,0.039766563
16,0.040863424
16,0.040683905
16,0.043652072
16,0.0400003
16,0.047503365
16,0.045947697
16,0.049650646
16,0.049281297
16,0.043402551
16,0.041411497
16,0.053544065
15.28571429,0.04418696
16,0.046615838
16,0.039499753
16,0.037127239
16,0.04049366
16,0.038405608
14.5,0.038915244
16,0.034709453
15.57142857,0.033380497
16,0.035492894
16,0.042320958
16,0.04229993
16,0.038097183
16,0.03562244
16,0.032955373
16,0.032150355
16,0.030072343
16,0.029671711
16,0.029476515
16,0.031224483
16,0.029524997
16,0.028020294
16,0.031432981
15.6,0.02830797
16,0.026187981
16,0.030031311
16,0.027180478
16,0.025931857
16,0.030830407
16,0.025882949
16,0.027575146
16,0.02737721
16,0.026641379
16,0.023568803
16,0.029961267
16,0.022504033
16,0.027256156
16,0.028335117
16,0.024814991
16,0.026726395
16,0.026643617
16,0.021980475
16,0.026077696
16,0.025522071
16,0.023759234
16,0.026439357
16,0.023351397
14.42857143,0.027190264
16,0.026972801
16,0.025111453
16,0.068064127
16,0.076742182
16,0.08534561
16,0.08470185
15.28571429,0.069339993
16,0.083158076
16,0.083103778
16,0.084373796
16,0.082191381
15.14285714,0.09006144
15.71428571,0.084842542
16,0.082347944
16,0.064767988
16,0.075601772
16,0.077212449
16,0.078169803
15,0.074594667
15.71428571,0.064545371
16,0.06632951
16,0.063916199
16,0.0572262
16,0.059969848
16,0.066268979
16,0.0573791
16,0.061493322
16,0.049454025
16,0.040231888
16,0.058843965
16,0.059346814
16,0.060760059
16,0.06062607
15.28571429,0.061634988
16,0.063283438
16,0.064637565
16,0.051608538
16,0.05894936
16,0.057056814
16,0.065400988
16,0.069793756
16,0.069545888
16,0.077592947
15.14285714,0.071780974
16,0.073141061
16,0.074221082
16,0.079427823
16,0.073054105
16,0.076430742
16,0.079471539
15.71428571,0.09322765
16,0.078064822
15.14285714,0.076655216
16,0.06646001
16,0.070129143
15.71428571,0.090045184
15.71428571,0.092705846
14.33333333,0.084019541
16,0.083107903
16,0.094557174
16,0.094661746
16,0.089773289
16,0.104232718
16,0.091369012
16,0.142454008
16,0.087727763
16,0.079734643
16,0.075688851
16,0.077426076
16,0.075122632
16,0.080239966
16,0.06599996
16,0.076904634
16,0.069859387
16,0.067346319
16,0.072797534
16,0.074752716
16,0.074986089
16,0.072768494
16,0.065771212
16,0.056074779
16,0.069570792
16,0.073734327
16,0.068131941
16,0.073080265
16,0.07335047
16,0.071415857
16,0.064432877
16,0.05896254
16,0.06724391
16,0.068865685
16,0.074177879
16,0.069075309
16,0.070970424
16,0.077761057
16,0.080332436
16,0.07011917
16,0.07255894
16,0.07951311
16,0.085898915
16,0.077449733
16,0.074598972
16,0.094939897
16,0.083180336
15.57142857,0.079888385
16,0.069646667
15.28571429,0.075999043
15.28571429,0.097571419
14.28571429,0.093373333
16,0.091808899
13.14285714,0.082146685
16,0.083875563
14,0.086277372
16,0.086430398
16,0.094968092
15.14285714,0.086615137
15.71428571,0.104023024
16,0.082791426
16,0.063102396
16,0.060000441
16,0.070287149
16,0.069509588
16,0.072994359
16,0.056637753
16,0.067334969
16,0.072759785
16,0.062935778
16,0.059910262
16,0.06565465
16,0.068010342
16,0.058262653
16,0.069665128
16,0.052200605
16,0.067095436
16,0.062464087
16,0.061689734
16,0.062056405
16,0.064609065
16,0.063749371
16,0.063266849
16,0.064733931
16,0.059343975
16,0.060966366
16,0.065992544
16,0.062794365
16,0.054677449
16,0.055990872
16,0.061569874
16,0.062657895
16,0.058125313
16,0.064190248
16,0.061366587
16,0.054699083
16,0.056403855
16,0.066429416
16,0.067008274
16,0.067401
16,0.059128264
16,0.060601641
16,0.075792109
15.28571429,0.072569629
16,0.082279776
16,0.075985292
16,0.064061927
16,0.068816818
16,0.070816472
14.5,0.080048053
16,0.08257264
15.57142857,0.07878185
16,0.092614736
16,0.06430365
16,0.059667262
16,0.078253518
16,0.064685466
16,0.065047711
16,0.064118261
16,0.062541802
16,0.059963738
16,0.062663363
16,0.054032325
16,0.056494252
16,0.056197373
16,0.049369392
15.6,0.057737808
16,0.0468303
16,0.051011391
16,0.057894034
16,0.052104488
16,0.051214046
16,0.054023294
16,0.055587909
16,0.054962384
16,0.058011714
16,0.053872551
16,0.056578288
16,0.057156801
16,0.056432307
16,0.05718535
16,0.058082071
16,0.059048113
16,0.058277657
16,0.055198054
16,0.057626876
16,0.055814237
16,0.056502366
16,0.058194534
16,0.058702784
14.42857143,0.061274767
16,0.056453018
16,0.0605967
16,0.20761152
16,0.200208977
16,0.191910355
16,0.138631686
15.28571429,0.239383823
16,0.150554731
16,0.184071596
16,0.163107572
16,0.16461291
15.14285714,0.149892497
15.71428571,0.173224226
16,0.14341819
16,0.128086456
16,0.141463885
16,0.190755908
16,0.161710802
15,0.129351385
15.71428571,0.173323618
16,0.173099989
16,0.162496659
16,0.163699426
16,0.147192268
16,0.145582972
16,0.154184296
16,0.158258364
16,0.139917855
16,0.108952899
16,0.129466823
16,0.133351826
16,0.131367432
16,0.113230731
15.28571429,0.115384311
16,0.162820282
16,0.12166994
16,0.124635835
16,0.136467852
16,0.150335149
16,0.153066844
16,0.163701724
16,0.147689439
16,0.151882978
15.14285714,0.170232348
16,0.134412149
16,0.15459961
16,0.143458999
16,0.123681482
16,0.108976442
16,0.157224851
15.71428571,0.149698178
16,0.168178279
15.14285714,0.159201753
16,0.195012031
16,0.188230223
15.71428571,0.135612455
15.71428571,0.161350959
14.33333333,0.133375652
16,0.11445195
16,0.116600192
16,0.144032417
16,0.134918403
16,0.135386057
16,0.144021034
16,0.148512738
16,0.146551597
16,0.137106592
16,0.151986445
16,0.125648424
16,0.112794324
16,0.158781023
16,0.181017982
16,0.122948977
16,0.104861517
16,0.088363947
16,0.106456289
16,0.120684835
16,0.112144575
16,0.119497391
16,0.122924186
16,0.135939028
16,0.142588498
16,0.184016059
16,0.173624451
16,0.09925671
16,0.120662748
16,0.163553214
16,0.162003568
16,0.114693207
16,0.111476899
16,0.171093909
16,0.135458711
16,0.110953686
16,0.112523007
16,0.180560084
16,0.131709257
16,0.100135672
16,0.230589115
16,0.140669638
16,0.181047773
16,0.121932953
16,0.156608039
16,0.122601925
16,0.166336375
15.57142857,0.159914521
16,0.174317485
15.28571429,0.136771157
15.28571429,0.152831693
14.28571429,0.156000057
16,0.146508755
13.14285714,0.130128091
16,0.165812844
14,0.180196456
16,0.190979734
16,0.190854883
15.14285714,0.177345754
15.71428571,0.165289157
16,0.14475596
16,0.15383538
16,0.136760983
16,0.12429404
16,0.160472768
16,0.118193055
16,0.159345823
16,0.11700783
16,0.159087877
16,0.144997737
16,0.120451701
16,0.131521887
16,0.113540781
16,0.1525716
16,0.114259178
16,0.121332691
16,0.105845548
16,0.133741175
16,0.163926857
16,0.137028621
16,0.118589194
16,0.101272344
16,0.1219674
16,0.13139254
16,0.139176175
16,0.131365087
16,0.126652967
16,0.121793692
16,0.138852477
16,0.152824887
16,0.144411825
16,0.151420199
16,0.125452248
16,0.095044015
16,0.116770558
16,0.119584856
16,0.128847057
16,0.091166721
16,0.091397369
16,0.070995954
16,0.111239411
16,0.121897061
16,0.113876815
15.28571429,0.089264301
16,0.11681788
16,0.139188001
16,0.125850014
16,0.129337878
16,0.115514718
14.5,0.120515989
16,0.123660999
15.57142857,0.125547931
16,0.135697226
16,0.151001102
16,0.124371461
16,0.14024809
16,0.114827906
16,0.116161451
16,0.093562773
16,0.104130726
16,0.12221368
16,0.108036462
16,0.134986195
16,0.134098672
16,0.11029253
16,0.138406978
15.6,0.109659079
16,0.112229079
16,0.118215078
16,0.127199369
16,0.099872751
16,0.115803032
16,0.135300811
16,0.12861524
16,0.122637573
16,0.109678499
16,0.122979377
16,0.133121394
16,0.124213448
16,0.120507785
16,0.135896651
16,0.124255621
16,0.133238258
16,0.097532802
16,0.116953509
16,0.114434858
16,0.135884499
16,0.09472975
16,0.12825801
16,0.085185601
14.42857143,0.087795135
16,0.094503888
16,0.101835044
16,0
16,0
16,0
16,0
15.28571429,0
16,0
16,0
16,0
16,0
15.14285714,0
15.71428571,0
16,0
16,0
16,0
16,0
16,0
15,0
15.71428571,0
16,0
16,0
16,0
16,0
16,0
16,0.005125643
16,0.020173612
16,0.030257531
16,0.0309152
16,0.051597354
16,0.050418699
16,0.052100817
16,0.049779883
15.28571429,0.049490227
16,0.057070542
16,0.051777103
16,0.037395026
16,0.058256877
16,0.050601167
16,0.056824242
16,0.057529242
16,0.060525333
16,0.057181042
15.14285714,0.063650773
16,0.060680766
16,0.069487107
16,0.07463438
16,0.069356158
16,0.062986012
16,0.052302525
15.71428571,0.088740848
16,0.08031898
15.14285714,0.053381645
16,0.03966527
16,0.061629476
15.71428571,0.086015803
15.71428571,0.05906357
14.33333333,0.059285412
16,0.059950967
16,0.079267397
16,0.080360933
16,0.082939985
16,0.09491285
16,0.08060794
16,0.075373983
16,0.079773605
16,0.076955979
16,0.077274019
16,0.073325668
16,0.06633672
16,0.073389764
16,0.065860097
16,0.071527762
16,0.070255245
16,0.058799648
16,0.071424557
16,0.07749924
16,0.06633931
16,0.072256
16,0.065703208
16,0.044791781
16,0.069716031
16,0.073827923
16,0.074182632
16,0.073703805
16,0.077952462
16,0.073728355
16,0.071786563
16,0.05849615
16,0.069247395
16,0.073960685
16,0.077009375
16,0.081136835
16,0.084995129
16,0.084760316
16,0.084397792
16,0.081204148
16,0.082637902
16,0.096773755
16,0.097553831
16,0.081085143
16,0.064752445
16,0.107254387
16,0.121300033
15.57142857,0.097824082
16,0.071031788
15.28571429,0.086346266
15.28571429,0.132536186
14.28571429,0.11611666
16,0.125578716
13.14285714,0.092776085
16,0.111164189
14,0.117728498
16,0.11835323
16,0.129485182
15.14285714,0.110631375
15.71428571,0.107587076
16,0.119440609
16,0.109003625
16,0.094269566
16,0.114798648
16,0.111345272
16,0.112861454
16,0.089603728
16,0.11929478
16,0.121637099
16,0.100245217
16,0.10638574
16,0.115849107
16,0.110635895
16,0.100294612
16,0.102294454
16,0.074689472
16,0.112787289
16,0.115324781
16,0.111695237
16,0.112620222
16,0.121132408
16,0.118952054
16,0.120618778
16,0.118906775
16,0.103566914
16,0.114438674
16,0.126540529
16,0.12030738
16,0.134655775
16,0.13489892
16,0.144084867
16,0.144033994
16,0.128441615
16,0.154182518
16,0.158810745
16,0.138860643
16,0.103570117
16,0.167633611
16,0.172952175
16,0.157289744
16,0.100457948
16,0.114924602
16,0.199400636
15.28571429,0.183164932
16,0.164181212
16,0.185969219
16,0.129032189
16,0.163170452
16,0.174659204
14.5,0.172752426
16,0.177403602
15.57142857,0.18138516
16,0.166358597
16,0.166742564
16,0.182532649
16,0.207225988
16,0.179750308
16,0.182552206
16,0.193103978
16,0.17983755
16,0.18293999
16,0.194416638
16,0.154534224
16,0.16893933
16,0.182813168
16,0.095238936
15.6,0.071042542
16,0.048190448
16,0.05563051
16,0.062091281
16,0.067344177
16,0.067622235
16,0.077441749
16,0.071399502
16,0.080655087
16,0.099460565
16,0.08792258
16,0.108142211
16,0.110284892
16,0.121009166
16,0.110168856
16,0.112853979
16,0.115395094
16,0.102877595
16,0.102157758
16,0.113303444
16,0.108600933
16,0.110325186
16,0.079133059
16,0.136117854
14.42857143,0.137653169
16,0.11810676
16,0.079546003
16,0.394755876
16,0.486684764
16,0.412743982
16,0.42806608
15.28571429,0.322472689
16,0.411882908
16,0.438126265
16,0.42490077
16,0.410499778
15.14285714,0.442936039
15.71428571,0.386396282
16,0.392134421
16,0.343941911
16,0.396149115
16,0.397828907
16,0.365119159
15,0.384537937
15.71428571,0.365178259
16,0.382576802
16,0.388502207
16,0.317088309
16,0.369849149
16,0.401600765
16,0.345645202
16,0.37637839
16,0.344973717
16,0.254184427
16,0.40767051
16,0.394203186
16,0.393051748
16,0.399679099
15.28571429,0.408190603
16,0.408149048
16,0.407500604
16,0.34211247
16,0.369782012
16,0.348360777
16,0.423129835
16,0.405595963
16,0.4097753
16,0.3906009
15.14285714,0.38341046
16,0.378534741
16,0.387889306
16,0.414267683
16,0.38959135
16,0.367470489
16,0.298953537
15.71428571,0.492690288
16,0.393512491
15.14285714,0.292694689
16,0.232248942
16,0.30839721
15.71428571,0.416875772
15.71428571,0.377448025
14.33333333,0.41981512
16,0.31522028
16,0.423561783
16,0.399268895
16,0.395286358
16,0.4531349
16,0.389881379
16,0.334271962
16,0.360094392
16,0.357716699
16,0.366627611
16,0.329184615
16,0.286742371
16,0.331068132
16,0.298066914
16,0.324427657
16,0.322709062
16,0.26974397
16,0.320749678
16,0.328972624
16,0.291434912
16,0.320086918
16,0.285756158
16,0.199745661
16,0.310800898
16,0.321754743
16,0.305281981
16,0.315132524
16,0.314090689
16,0.31035425
16,0.297032777
16,0.229509382
16,0.270708744
16,0.302489882
16,0.336309837
16,0.293692862
16,0.321567701
16,0.319916845
16,0.30896744
16,0.282795682
16,0.298452769
16,0.319042437
16,0.285234239
16,0.245339263
16,0.174607066
16,0.319091924
16,0.319261752
15.57142857,0.256369598
16,0.156463634
15.28571429,0.198222373
15.28571429,0.373372988
14.28571429,0.304647437
16,0.313737505
13.14285714,0.22613084
16,0.267547187
14,0.261423139
16,0.265402802
16,0.275402167
15.14285714,0.248823982
15.71428571,0.20589686
16,0.244414916
16,0.236743103
16,0.2023591
16,0.224713741
16,0.232214667
16,0.270064093
16,0.191550364
16,0.260504769
16,0.244540829
16,0.20566796
16,0.238869625
16,0.264355188
16,0.238099463
16,0.211117835
16,0.233002893
16,0.157364795
16,0.250592083
16,0.252180136
16,0.256885564
16,0.309702728
16,0.299146106
16,0.323607235
16,0.352695965
16,0.355484927
16,0.267185538
16,0.282460225
16,0.309756454
16,0.305826765
16,0.301380514
16,0.30312164
16,0.338108344
16,0.329337835
16,0.296804006
16,0.342898127
16,0.35275633
16,0.312595728
16,0.24706473
16,0.410380914
16,0.381824742
16,0.313399539
16,0.209372646
