 Average of Dew PointC ,Volume Share of Category
10.85714286,0.095188089
12.57142857,0.098922404
13.28571429,0.097030438
12.85714286,0.098749516
12.42857143,0.097463325
13.33333333,0.085474558
14.85714286,0.092831668
14,0.099291817
16.14285714,0.090079954
18.6,0.094618137
15.85714286,0.07985938
16.85714286,0.102874965
16.85714286,0.092845
18.71428571,0.093337519
18,0.100278759
17.14285714,0.096369323
16.85714286,0.08549253
16.71428571,0.09367458
18.25,0.092166262
16.71428571,0.075247797
15.85714286,0.092120663
17,0.087473518
15,0.091283887
14.28571429,0.090337757
15.57142857,0.09377041
14.57142857,0.095887618
16.57142857,0.083938294
16.5,0.08852737
10.71428571,0.096644931
11.14285714,0.093048228
10.71428571,0.082147793
9.75,0.07491853
11.85714286,0.10247845
12.28571429,0.101117145
6.428571429,0.086325325
6.428571429,0.066178053
5,0
0.285714286,0
7.285714286,0
6.2,0
8.571428571,0
6.142857143,0
7.142857143,0
6.4,0
10.28571429,0
10.85714286,0
11.14285714,0
11.85714286,0
14,0
9.571428571,0
7.714285714,0
12,0
12.66666667,0
13.14285714,0
13.85714286,0
13.42857143,0
14.5,0
14,0
14.42857143,0.000968511
14.57142857,0.004235401
16.42857143,0.013304575
17,0.041371502
17.28571429,0.050689755
15.85714286,0.081032572
16.42857143,0.094013
14.25,0.102507809
14.14285714,0.101289153
15.85714286,0.085089829
15.57142857,0.094644575
16.85714286,0.105409985
18.28571429,0.091046937
16.42857143,0.110000882
16.28571429,0.086106396
12.57142857,0.104597614
14.5,0.11020344
12.71428571,0.105961885
11.57142857,0.116611998
13.57142857,0.115221394
11.8,0.093551845
11.57142857,0.102710277
12.85714286,0.108602703
12,0.099734838
9.714285714,0.091560719
6.857142857,0.082275071
4.428571429,0.101292649
8.571428571,0.087396103
6,0.075710137
9.333333333,0.075604433
9.142857143,0.088731183
3.857142857,0.10084715
9.857142857,0.089323657
12,0.096371714
9,0.073177257
11.14285714,0.090934902
11.71428571,0.096350921
12.83333333,0.096331301
12.28571429,0.10572446
11.57142857,0.095869381
12.14285714,0.101425337
11.71428571,0.105127842
11,0.10168947
10.28571429,0.101263567
11.85714286,0.101792319
12.28571429,0.097342259
10,0.114846712
11.42857143,0.109099288
9.285714286,0.109879701
13,0.116944805
15.28571429,0.088142357
13.71428571,0.11302514
14.42857143,0.101053982
14.42857143,0.093548143
16.42857143,0.100571686
17,0.095463522
17.42857143,0.084032809
16.85714286,0.103362071
17,0.107177489
17.6,0.102228032
17.42857143,0.104795492
17.14285714,0.104273099
17.14285714,0.109865797
16.57142857,0.109889063
19,0.103792209
17.57142857,0.119727955
18,0.124175172
16.71428571,0.123533221
16,0.126080563
17.85714286,0.132030902
16,0.133838469
16.42857143,0.133852767
15.16666667,0.114514533
9,0.106203481
13.57142857,0.126090316
10.57142857,0.128361772
9.142857143,0.101035661
15,0.090212311
12.85714286,0.122674
10.28571429,0.112354985
8.571428571,0.09485908
4.75,0.087502546
8.285714286,0.098373062
10.42857143,0.125629461
8.571428571,0.112088778
10.71428571,0.119382192
12.71428571,0.091943581
8.285714286,0.121237701
12.42857143,0.124752273
10.57142857,0.119076337
7.285714286,0.121475002
11.57142857,0.128560306
12.71428571,0.114985754
13.14285714,0.112077338
13.66666667,0.114869623
11,0.105085073
11,0.115216308
12,0.111184498
11.8,0.11263877
11,0.104549577
12.28571429,0.119023235
12,0.118257935
13.28571429,0.095944564
14,0.112453652
16.14285714,0.112902444
16.85714286,0.106606409
16.42857143,0.115746354
17.66666667,0.118485544
15.85714286,0.093785131
16.85714286,0.113696953
19.28571429,0.115749237
18.16666667,0.120205694
17.57142857,0.125977974
16.71428571,0.117862462
17.42857143,0.124952984
18.85714286,0.126885066
18.5,0.123145727
18,0.10811767
18.28571429,0.114389777
19.14285714,0.119189225
18,0.130895837
16.57142857,0.131626126
19.14285714,0.133391875
17,0.121380049
14.85714286,0.123993609
9,0.103729766
8.285714286,0.116319595
7.142857143,0.113842063
6,0.098086308
3,0.090234958
10.28571429,0.111540128
6.285714286,0.114499115
8.285714286,0.096354263
3.4,0.072295065
10,0.080242439
11,0.100996595
13.14285714,0.098459906
8,0.10320643
13,0.099580881
6.571428571,0.08006786
11.71428571,0.098818063
10,0.100208388
14,0.113201474
11,0.114728469
12.85714286,0.10419427
11,0.09940758
10.8,0.099878708
13.85714286,0.100842606
10.71428571,0.109059853
11.85714286,0.102474058
10.85714286,0.105681308
12.57142857,0.097964884
13.28571429,0.088667815
12.85714286,0.109915792
12.42857143,0.103768841
13.33333333,0.089492667
14.85714286,0.103931749
14,0.100286006
16.14285714,0.088739796
18.6,0.103940478
15.85714286,0.083254463
16.85714286,0.087403409
16.85714286,0.106110198
18.71428571,0.104905703
18,0.104664494
17.14285714,0.090630542
16.85714286,0.095216888
16.71428571,0.10444284
18.25,0.092109518
16.71428571,0.080261097
15.85714286,0.10503377
17,0.106603335
15,0.096967572
14.28571429,0.0975566
15.57142857,0.100442021
14.57142857,0.106621272
16.57142857,0.104452679
16.5,0.088873336
10.71428571,0.097667063
11.14285714,0.100579543
10.71428571,0.090477818
9.75,0.083311176
11.85714286,0.101953708
12.28571429,0.100599276
6.428571429,0.083664808
6.428571429,0.064894612
5,0
0.285714286,0
7.285714286,0
6.2,0
8.571428571,0
6.142857143,0
7.142857143,0
6.4,0
10.28571429,0
10.85714286,0
11.14285714,0
11.85714286,0
14,0
9.571428571,0
7.714285714,0
12,0
12.66666667,0
13.14285714,0
13.85714286,0
13.42857143,0
14.5,0
14,1.38E-05
14.42857143,0.000187197
14.57142857,0.031518964
16.42857143,0.095954997
17,0.162187443
17.28571429,0.130732922
15.85714286,0.216933763
16.42857143,0.206977489
14.25,0.22460942
14.14285714,0.213197084
15.85714286,0.196010234
15.57142857,0.200466871
16.85714286,0.214225484
18.28571429,0.177435736
16.42857143,0.212946432
16.28571429,0.20083837
12.57142857,0.24598911
14.5,0.22961323
12.71428571,0.25343201
11.57142857,0.253152499
13.57142857,0.267685303
11.8,0.237779216
11.57142857,0.251308709
12.85714286,0.280284544
12,0.260239412
9.714285714,0.202339627
6.857142857,0.166473656
4.428571429,0.273473647
8.571428571,0.228604047
6,0.172013812
9.333333333,0.127681363
9.142857143,0.193557583
3.857142857,0.230262152
9.857142857,0.194454011
12,0.196998357
9,0.152605975
11.14285714,0.207970326
11.71428571,0.206354921
12.83333333,0.203573471
12.28571429,0.204465108
11.57142857,0.182139803
12.14285714,0.164515598
11.71428571,0.156422241
11,0.156586884
10.28571429,0.164566617
11.85714286,0.151148748
12.28571429,0.142408924
10,0.161328006
11.42857143,0.157566104
9.285714286,0.162306475
13,0.174093541
15.28571429,0.132678194
13.71428571,0.170865645
14.42857143,0.168412679
14.42857143,0.146177688
16.42857143,0.16249305
17,0.155650289
17.42857143,0.113360176
16.85714286,0.162433913
17,0.165057223
17.6,0.168531288
17.42857143,0.169102634
17.14285714,0.167242521
17.14285714,0.165483113
16.57142857,0.153410241
19,0.132009157
17.57142857,0.161964976
18,0.177865925
16.71428571,0.183551087
16,0.186531807
17.85714286,0.198440659
16,0.189248624
16.42857143,0.182068392
15.16666667,0.186311687
9,0.185490735
13.57142857,0.210302348
10.57142857,0.214704438
9.142857143,0.17767254
15,0.143176029
12.85714286,0.233064142
10.28571429,0.213365341
8.571428571,0.185381774
4.75,0.129927678
8.285714286,0.151355057
10.42857143,0.247871136
8.571428571,0.224915783
10.71428571,0.249166825
12.71428571,0.184332237
8.285714286,0.231069538
12.42857143,0.237251276
10.57142857,0.237370444
7.285714286,0.249105167
11.57142857,0.223288452
12.71428571,0.177816916
13.14285714,0.202968052
13.66666667,0.196465653
11,0.176595213
11,0.205916435
12,0.213031931
11.8,0.2060235
11,0.164717235
12.28571429,0.211586037
12,0.210041377
13.28571429,0.162922588
14,0.182639871
16.14285714,0.203509011
16.85714286,0.187395433
16.42857143,0.175648338
17.66666667,0.194202673
15.85714286,0.147896242
16.85714286,0.213925869
19.28571429,0.189761674
18.16666667,0.200155255
17.57142857,0.200453116
16.71428571,0.208941182
17.42857143,0.203538601
18.85714286,0.191462643
18.5,0.200381136
18,0.164801928
18.28571429,0.194558955
19.14285714,0.197571867
18,0.19486175
16.57142857,0.226138302
19.14285714,0.219815254
17,0.241835893
14.85714286,0.233936685
9,0.22347461
8.285714286,0.275534729
7.142857143,0.256700732
6,0.23664237
3,0.19096248
10.28571429,0.288290605
6.285714286,0.28213097
8.285714286,0.252069575
3.4,0.164088108
10,0.16888227
11,0.293932458
13.14285714,0.271618255
8,0.272613063
13,0.269295062
6.571428571,0.209602328
11.71428571,0.247904722
10,0.270719279
14,0.263092928
11,0.275371078
12.85714286,0.276630655
11,0.224776435
10.8,0.21680486
13.85714286,0.253931802
10.71428571,0.265115241
11.85714286,0.234047442
10.85714286,0.24453897
12.57142857,0.240394932
13.28571429,0.229442231
12.85714286,0.235261293
12.42857143,0.241230686
13.33333333,0.188708272
14.85714286,0.210353615
14,0.241272724
16.14285714,0.18694822
18.6,0.208460419
15.85714286,0.165705896
16.85714286,0.18626737
16.85714286,0.227063298
18.71428571,0.227645486
18,0.231656367
17.14285714,0.239706614
16.85714286,0.235420668
16.71428571,0.223331711
18.25,0.233842151
16.71428571,0.191217916
15.85714286,0.221981083
17,0.231555449
15,0.238994964
14.28571429,0.2454403
15.57142857,0.252730172
14.57142857,0.241083058
16.57142857,0.248597824
16.5,0.238460249
10.71428571,0.240466709
11.14285714,0.246738885
10.71428571,0.21672933
9.75,0.150306959
11.85714286,0.229421207
12.28571429,0.234780674
6.428571429,0.216534209
6.428571429,0.132564488
5,0.066019687
0.285714286,0.083985439
7.285714286,0.074986331
6.2,0.090602812
8.571428571,0.062811598
6.142857143,0.069472694
7.142857143,0.073395282
6.4,0.080604368
10.28571429,0.071619048
10.85714286,0.078304444
11.14285714,0.059159881
11.85714286,0.06382659
14,0.055004702
9.571428571,0.066970348
7.714285714,0.066116936
12,0.062138595
12.66666667,0.071326007
13.14285714,0.068553609
13.85714286,0.066675271
13.42857143,0.059490392
14.5,0.049612851
14,0.059375689
14.42857143,0.05277187
14.57142857,0.060824855
16.42857143,0.066833638
17,0.057976738
17.28571429,0.043305508
15.85714286,0.065601065
16.42857143,0.059118145
14.25,0.06475473
14.14285714,0.061658054
15.85714286,0.060275736
15.57142857,0.055338025
16.85714286,0.068991504
18.28571429,0.051247576
16.42857143,0.059030002
16.28571429,0.062033254
12.57142857,0.060922018
14.5,0.055472717
12.71428571,0.054792618
11.57142857,0.058178646
13.57142857,0.06239039
11.8,0.061568436
11.57142857,0.053430765
12.85714286,0.059466105
12,0.053096666
9.714285714,0.038160809
6.857142857,0.04088314
4.428571429,0.057328851
8.571428571,0.048307039
6,0.043066056
9.333333333,0.039689331
9.142857143,0.045425652
3.857142857,0.058845958
9.857142857,0.050702371
12,0.054413501
9,0.049560433
11.14285714,0.051065867
11.71428571,0.057088004
12.83333333,0.05844354
12.28571429,0.057122539
11.57142857,0.065948969
12.14285714,0.044530919
11.71428571,0.059771616
11,0.051228732
10.28571429,0.076919387
11.85714286,0.04980045
12.28571429,0.043656317
10,0.049109021
11.42857143,0.042688438
9.285714286,0.056993568
13,0.048116782
15.28571429,0.039242197
13.71428571,0.04935555
14.42857143,0.045615517
14.42857143,0.045300077
16.42857143,0.051911145
17,0.046528909
17.42857143,0.03437496
16.85714286,0.049081608
17,0.053962582
17.6,0.051023936
17.42857143,0.049083645
17.14285714,0.045224913
17.14285714,0.050562759
16.57142857,0.054484131
19,0.039408756
17.57142857,0.049637401
18,0.049663838
16.71428571,0.049757784
16,0.047359331
17.85714286,0.055294352
16,0.073334746
16.42857143,0.046403647
15.16666667,0.041713232
9,0.040537245
13.57142857,0.049816885
10.57142857,0.048797203
9.142857143,0.043018549
15,0.02955351
12.85714286,0.052778303
10.28571429,0.04016074
8.571428571,0.034204914
4.75,0.02283229
8.285714286,0.034728998
10.42857143,0.05816157
8.571428571,0.042809622
10.71428571,0.042707712
12.71428571,0.032029251
8.285714286,0.047121435
12.42857143,0.055894713
10.57142857,0.045416474
7.285714286,0.047096476
11.57142857,0.049200509
12.71428571,0.038901842
13.14285714,0.042851249
13.66666667,0.048708694
11,0.041970959
11,0.045230375
12,0.026020709
11.8,0.045344254
11,0.030011266
12.28571429,0.03895407
12,0.045431459
13.28571429,0.036766503
14,0.036608958
16.14285714,0.039015599
16.85714286,0.037695789
16.42857143,0.040513554
17.66666667,0.035053247
15.85714286,0.027007255
16.85714286,0.039472999
19.28571429,0.039789122
18.16666667,0.047374913
17.57142857,0.052981434
16.71428571,0.050062099
17.42857143,0.046738027
18.85714286,0.057116144
18.5,0.057124634
18,0.045997718
18.28571429,0.047363506
19.14285714,0.060734814
18,0.057625983
16.57142857,0.068605248
19.14285714,0.076211901
17,0.06830242
14.85714286,0.058151761
9,0.046171553
8.285714286,0.051831813
7.142857143,0.052446423
6,0.051018808
3,0.03671572
10.28571429,0.062298218
6.285714286,0.054037446
8.285714286,0.05270339
3.4,0.034085792
10,0.035941427
11,0.064391754
13.14285714,0.04313696
8,0.055970697
13,0.056595834
6.571428571,0.041757101
11.71428571,0.047232837
10,0.04480717
14,0.043780052
11,0.056795424
12.85714286,0.066310948
11,0.055020198
10.8,0.039737136
13.85714286,0.041820366
10.71428571,0.069758555
11.85714286,0.074447487
10.85714286,0.057069797
12.57142857,0.070882816
13.28571429,0.073473906
12.85714286,0.068610568
12.42857143,0.053773702
13.33333333,0.043941082
14.85714286,0.063545291
14,0.054235585
16.14285714,0.045454131
18.6,0.060183067
15.85714286,0.036855419
16.85714286,0.047765122
16.85714286,0.055539041
18.71428571,0.058411609
18,0.055815077
17.14285714,0.054206606
16.85714286,0.063398521
16.71428571,0.04992353
18.25,0.056350737
16.71428571,0.046078952
15.85714286,0.060385879
17,0.057202715
15,0.067982029
14.28571429,0.060770904
15.57142857,0.059013613
14.57142857,0.058680177
16.57142857,0.059665452
16.5,0.063095768
10.71428571,0.07561292
11.14285714,0.063634756
10.71428571,0.067506515
9.75,0.052932118
11.85714286,0.085172288
12.28571429,0.053519644
6.428571429,0.062303695
6.428571429,0.047206841
5,0.063121508
0.285714286,0.067622448
7.285714286,0.05260672
6.2,0.067146665
8.571428571,0.051174683
6.142857143,0.067522239
7.142857143,0.067814444
6.4,0.074323168
10.28571429,0.064351277
10.85714286,0.06808185
11.14285714,0.043629302
11.85714286,0.055533349
14,0.050706373
9.571428571,0.053293221
7.714285714,0.057558636
12,0.0478022
12.66666667,0.04985613
13.14285714,0.049680157
13.85714286,0.052278405
13.42857143,0.050394672
14.5,0.042718727
14,0.048942299
14.42857143,0.053691436
14.57142857,0.051357347
16.42857143,0.050312747
17,0.041744025
17.28571429,0.039983439
15.85714286,0.054050212
16.42857143,0.046288111
14.25,0.05267916
14.14285714,0.048415146
15.85714286,0.048166526
15.57142857,0.05143939
16.85714286,0.047467316
18.28571429,0.043723964
16.42857143,0.046259723
16.28571429,0.04323512
12.57142857,0.055071294
14.5,0.052625481
12.71428571,0.057934337
11.57142857,0.06176482
13.57142857,0.055256711
11.8,0.064733242
11.57142857,0.060015624
12.85714286,0.063821327
12,0.065889421
9.714285714,0.05911935
6.857142857,0.053364986
4.428571429,0.069240807
8.571428571,0.060883355
6,0.046731526
9.333333333,0.039880739
9.142857143,0.057615125
3.857142857,0.071549605
9.857142857,0.068709759
12,0.072347267
9,0.060093108
11.14285714,0.067740724
11.71428571,0.049383932
12.83333333,0.048616522
12.28571429,0.061360884
11.57142857,0.049465623
12.14285714,0.04446499
11.71428571,0.044671063
11,0.044135661
10.28571429,0.048787253
11.85714286,0.04322586
12.28571429,0.043544154
10,0.03956748
11.42857143,0.034022089
9.285714286,0.041982538
13,0.03861788
15.28571429,0.031995065
13.71428571,0.045127499
14.42857143,0.046106212
14.42857143,0.035876821
16.42857143,0.040590513
17,0.034932567
17.42857143,0.028852473
16.85714286,0.040878097
17,0.043344736
17.6,0.040426246
17.42857143,0.039597872
17.14285714,0.039460912
17.14285714,0.039531491
16.57142857,0.040040749
19,0.028802754
17.57142857,0.038246143
18,0.032672147
16.71428571,0.04282359
16,0.04487631
17.85714286,0.051738902
16,0.06193534
16.42857143,0.060660547
15.16666667,0.066993245
9,0.08046678
13.57142857,0.087856271
10.57142857,0.091569715
9.142857143,0.080792067
15,0.065829388
12.85714286,0.093326114
10.28571429,0.089839462
8.571428571,0.083824289
4.75,0.05364118
8.285714286,0.072792885
10.42857143,0.106883379
8.571428571,0.102386396
10.71428571,0.114778238
12.71428571,0.074258126
8.285714286,0.102136137
12.42857143,0.100807454
10.57142857,0.098640941
7.285714286,0.095596182
11.57142857,0.07878232
12.71428571,0.062293898
13.14285714,0.063124264
13.66666667,0.063762399
11,0.05267474
11,0.063012385
12,0.053475007
11.8,0.069771975
11,0.047838136
12.28571429,0.063442864
12,0.055019364
13.28571429,0.049364647
14,0.051170192
16.14285714,0.05859488
16.85714286,0.04549964
16.42857143,0.041589916
17.66666667,0.050939054
15.85714286,0.035973984
16.85714286,0.049564346
19.28571429,0.049396176
18.16666667,0.043470079
17.57142857,0.049362863
16.71428571,0.058482883
17.42857143,0.060049208
18.85714286,0.05459974
18.5,0.060450667
18,0.044555139
18.28571429,0.04412202
19.14285714,0.054406163
18,0.059936517
16.57142857,0.062201818
19.14285714,0.058219081
17,0.059283232
14.85714286,0.058874538
9,0.052319506
8.285714286,0.062518593
7.142857143,0.072920865
6,0.063438142
3,0.055420918
10.28571429,0.083610103
6.285714286,0.078952615
8.285714286,0.07653562
3.4,0.052295067
10,0.058173817
11,0.080208879
13.14285714,0.073206875
8,0.074055356
13,0.066136397
6.571428571,0.050864405
11.71428571,0.060158988
10,0.070902699
14,0.070331434
11,0.07203269
12.85714286,0.063273475
11,0.063223062
10.8,0.054472069
13.85714286,0.068400393
10.71428571,0.061933747
11.85714286,0.048695426
10.85714286,0.067994629
12.57142857,0.075805938
13.28571429,0.062471668
12.85714286,0.067767332
12.42857143,0.07708685
13.33333333,0.065388367
14.85714286,0.067185374
14,0.079111087
16.14285714,0.058695057
18.6,0.064894743
15.85714286,0.059525742
16.85714286,0.060248093
16.85714286,0.072203458
18.71428571,0.070661668
18,0.071074525
17.14285714,0.068997537
16.85714286,0.070745003
16.71428571,0.073479866
18.25,0.070568557
16.71428571,0.061830434
15.85714286,0.076018093
17,0.090635104
15,0.077266696
14.28571429,0.079629616
15.57142857,0.069540761
14.57142857,0.061863644
16.57142857,0.061471184
16.5,0.052646828
10.71428571,0.060941003
11.14285714,0.060675966
10.71428571,0.057360248
9.75,0.046922701
11.85714286,0.060629592
12.28571429,0.053884499
6.428571429,0.054479959
6.428571429,0.04112779
5,0
0.285714286,0
7.285714286,0
6.2,0
8.571428571,0
6.142857143,0
7.142857143,0
6.4,0
10.28571429,0
10.85714286,0
11.14285714,0
11.85714286,0
14,0
9.571428571,0
7.714285714,0
12,0
12.66666667,0
