 Average of Dew PointC ,Unit Sales
14.42857143,5923
16.42857143,4679
17,4900
17.42857143,7609
16.85714286,4679
17,5250
17.6,6259
17.42857143,5410
17.14285714,5175
17.14285714,5284
16.57142857,5210
19,5504
17.57142857,4992
18,4727
16.71428571,4352
16,4144
17.85714286,4092
16,4036
16.42857143,3978
15.16666667,3995
9,3631
13.57142857,3484
10.57142857,3585
9.142857143,4071
15,5623
12.85714286,3230
10.28571429,3410
8.571428571,3910
4.75,4919
8.285714286,4874
10.42857143,3123
8.571428571,3290
10.71428571,3460
12.71428571,4461
8.285714286,3774
12.42857143,3989
10.57142857,3859
7.285714286,3387
11.57142857,3803
12.71428571,4137
13.14285714,3800
13.66666667,4301
11,4475
11,3667
12,3732
11.8,3993
11,7258
12.28571429,4398
12,3978
13.28571429,4742
14,4251
16.14285714,3883
16.85714286,3911
16.42857143,4397
17.66666667,4214
15.85714286,6313
16.85714286,3681
19.28571429,4019
18.16666667,3803
17.57142857,3717
16.71428571,3952
17.42857143,4126
18.85714286,3898
18.5,4128
18,4662
18.28571429,4048
19.14285714,3584
18,3650
16.57142857,3635
19.14285714,4753
17,4317
14.85714286,3865
9,3707
8.285714286,3153
7.142857143,3334
6,3281
3,4353
10.28571429,2634
6.285714286,2928
8.285714286,2798
3.4,3767
10,3971
11,2386
13.14285714,3060
8,2783
13,2598
6.571428571,3458
11.71428571,3207
10,2797
14,3086
11,3107
12.85714286,2906
11,3213
10.8,3647
13.85714286,3161
10.71428571,3201
11.85714286,3222
10.85714286,3612
12.57142857,3217
13.28571429,3147
12.85714286,2896
12.42857143,3201
13.33333333,3919
14.85714286,4317
14,3540
16.14285714,4062
18.6,3495
15.85714286,4600
16.85714286,3707
16.85714286,3316
18.71428571,3067
18,2842
17.14285714,2855
16.85714286,3070
16.71428571,3104
18.25,2382
16.71428571,3461
15.85714286,3102
17,3090
15,2925
14.28571429,2713
15.57142857,2484
14.57142857,2471
16.57142857,2536
16.5,2530
10.71428571,2612
11.14285714,2562
10.71428571,2427
9.75,3165
11.85714286,1906
12.28571429,1994
6.428571429,2232
6.428571429,2584
5,
0.285714286,
7.285714286,
6.2,
8.571428571,
6.142857143,10
7.142857143,23
6.4,39
10.28571429,197
10.85714286,478
11.14285714,537
11.85714286,954
14,1298
9.571428571,1620
7.714285714,1655
12,1995
12.66666667,2129
13.14285714,2105
13.85714286,2114
13.42857143,2387
14.5,3135
14,3112
14.42857143,2793
14.57142857,2951
16.42857143,3078
17,3439
17.28571429,4813
15.85714286,3092
16.42857143,3561
14.25,3410
14.14285714,3421
15.85714286,3425
15.57142857,3188
16.85714286,2955
18.28571429,3572
16.42857143,3557
16.28571429,3572
12.57142857,3427
14.5,2966
12.71428571,3297
11.57142857,3076
13.57142857,3347
11.8,3524
11.57142857,2828
12.85714286,2903
12,2942
9.714285714,2638
6.857142857,3012
4.428571429,2079
8.571428571,2383
6,2740
9.333333333,3396
9.142857143,2865
3.857142857,2628
9.857142857,2553
12,2683
9,3473
11.14285714,2431
11.71428571,2652
12.83333333,2589
12.28571429,2496
11.57142857,2866
12.14285714,2891
11.71428571,2925
11,2778
10.28571429,2685
11.85714286,2930
12.28571429,2993
10,2691
11.42857143,2655
9.285714286,2647
13,2668
15.28571429,2756
13.71428571,2631
14.42857143,2639
14.42857143,2722
16.42857143,2647
17,2607
17.42857143,3747
16.85714286,2354
17,2804
17.6,2860
17.42857143,2653
17.14285714,2587
17.14285714,2584
16.57142857,2313
19,2809
17.57142857,2431
18,2603
16.71428571,2419
16,2309
17.85714286,2394
16,2170
16.42857143,2185
15.16666667,2259
9,2269
13.57142857,2062
10.57142857,2015
9.142857143,2542
15,2755
12.85714286,1922
10.28571429,1979
8.571428571,2041
4.75,2196
8.285714286,2439
10.42857143,1807
8.571428571,1801
10.71428571,1810
12.71428571,2237
8.285714286,2025
12.42857143,2171
10.57142857,2028
7.285714286,1961
11.57142857,1849
12.71428571,2456
13.14285714,2057
13.66666667,2058
11,2334
11,2151
12,2444
11.8,2197
11,3142
12.28571429,2461
12,2192
13.28571429,2483
14,2378
16.14285714,2235
16.85714286,2404
16.42857143,2566
17.66666667,2599
15.85714286,3530
16.85714286,2276
19.28571429,2459
18.16666667,2487
17.57142857,2513
16.71428571,2711
17.42857143,2527
18.85714286,2490
18.5,2445
18,2809
18.28571429,2676
19.14285714,2382
18,2372
16.57142857,2448
19.14285714,2745
17,2576
14.85714286,2401
9,2327
8.285714286,2067
7.142857143,2085
6,2220
3,2494
10.28571429,1822
6.285714286,1855
8.285714286,1881
3.4,2290
10,2334
11,1711
13.14285714,2071
8,1824
13,1898
6.571428571,2222
11.71428571,2120
10,1916
14,2004
11,1969
12.85714286,1969
11,2083
10.8,2255
13.85714286,2210
10.71428571,2069
11.85714286,2320
10.85714286,2456
12.57142857,2208
13.28571429,2158
12.85714286,2193
12.42857143,2167
13.33333333,2557
14.85714286,2661
14,2484
16.14285714,2822
18.6,2599
15.85714286,3347
16.85714286,2677
16.85714286,2435
18.71428571,2470
18,2479
17.14285714,2456
16.85714286,2458
16.71428571,2447
18.25,2343
16.71428571,2561
15.85714286,2309
17,2512
15,2514
14.28571429,2363
15.57142857,2411
14.57142857,2176
16.57142857,2241
16.5,2202
10.71428571,2127
11.14285714,2305
10.71428571,2182
9.75,2343
11.85714286,1888
12.28571429,1873
6.428571429,1952
6.428571429,2209
5,1290
0.285714286,1746
7.285714286,1492
6.2,1227
8.571428571,2861
6.142857143,1498
7.142857143,1395
6.4,1395
10.28571429,1606
10.85714286,1384
11.14285714,1595
11.85714286,1628
14,1788
9.571428571,1632
7.714285714,1551
12,1652
12.66666667,1697
13.14285714,1711
13.85714286,2080
13.42857143,1780
14.5,2309
14,2194
14.42857143,2247
14.57142857,2294
16.42857143,2628
17,2292
17.28571429,3662
15.85714286,2428
16.42857143,2314
14.25,2227
14.14285714,2401
15.85714286,2534
15.57142857,2371
16.85714286,2389
18.28571429,2826
16.42857143,2617
16.28571429,2789
12.57142857,2097
14.5,2245
12.71428571,2289
11.57142857,2155
13.57142857,2318
11.8,2025
11.57142857,2270
12.85714286,2097
12,1979
9.714285714,1935
6.857142857,2903
4.428571429,1592
8.571428571,1893
6,2654
9.333333333,3305
9.142857143,2235
3.857142857,1752
9.857142857,2053
12,1893
9,2985
11.14285714,2291
11.71428571,2091
12.83333333,1996
12.28571429,1802
11.57142857,2201
12.14285714,2355
11.71428571,2117
11,2327
10.28571429,2319
11.85714286,2862
12.28571429,2684
10,2249
11.42857143,2589
9.285714286,2320
13,2485
15.28571429,2914
13.71428571,2798
14.42857143,2730
14.42857143,2808
16.42857143,2710
17,2506
17.42857143,4176
16.85714286,2875
17,2865
17.6,2596
17.42857143,2352
17.14285714,2536
17.14285714,2478
16.57142857,2361
19,2824
17.57142857,2400
18,2375
16.71428571,2213
16,2246
17.85714286,2237
16,2131
16.42857143,2095
15.16666667,2102
9,2216
13.57142857,1869
10.57142857,1720
9.142857143,2159
15,3023
12.85714286,1737
10.28571429,1691
8.571428571,1810
4.75,2466
8.285714286,2757
10.42857143,1507
8.571428571,1880
10.71428571,1737
12.71428571,2277
8.285714286,1846
12.42857143,1790
10.57142857,1630
7.285714286,1570
11.57142857,1823
12.71428571,1870
13.14285714,1782
13.66666667,1924
11,1978
11,1790
12,1859
11.8,1838
11,2446
12.28571429,1432
12,1841
13.28571429,1806
14,1737
16.14285714,1619
16.85714286,1612
16.42857143,1927
17.66666667,1700
15.85714286,2609
16.85714286,1681
19.28571429,1593
18.16666667,1691
17.57142857,2075
16.71428571,1734
17.42857143,1764
18.85714286,1929
18.5,1828
18,2255
18.28571429,2062
19.14285714,1899
18,1874
16.57142857,1584
19.14285714,1704
17,1669
14.85714286,1487
9,1905
8.285714286,1409
7.142857143,1315
6,1705
3,2164
10.28571429,1273
6.285714286,1314
8.285714286,1343
3.4,1776
10,1999
11,1200
13.14285714,1392
8,1458
13,1305
6.571428571,1724
11.71428571,1599
10,1340
14,1335
11,1382
12.85714286,1272
11,1465
10.8,1552
13.85714286,1417
10.71428571,1370
11.85714286,1433
10.85714286,1385
12.57142857,1290
13.28571429,1317
12.85714286,1357
12.42857143,1275
13.33333333,1696
14.85714286,1564
14,1307
16.14285714,1304
18.6,1344
15.85714286,1593
16.85714286,1175
16.85714286,985
18.71428571,1094
18,1056
17.14285714,1060
16.85714286,1053
16.71428571,1018
18.25,923
16.71428571,1123
15.85714286,1056
17,953
15,967
14.28571429,948
15.57142857,966
14.57142857,946
16.57142857,952
16.5,942
10.71428571,897
11.14285714,993
10.71428571,963
9.75,1156
11.85714286,737
12.28571429,819
6.428571429,800
6.428571429,1035
5,6216
0.285714286,4887
7.285714286,5232
6.2,4884
8.571428571,6190
6.142857143,6491
7.142857143,5641
6.4,5794
10.28571429,6166
10.85714286,5340
11.14285714,6138
11.85714286,5790
14,5974
9.571428571,5952
7.714285714,5440
12,5447
12.66666667,5856
13.14285714,5610
13.85714286,5362
13.42857143,5423
14.5,5805
14,6071
14.42857143,5605
14.57142857,5855
16.42857143,5654
17,5648
17.28571429,7344
15.85714286,5264
16.42857143,5036
14.25,5101
14.14285714,5127
15.85714286,5040
15.57142857,5234
16.85714286,5123
18.28571429,5478
16.42857143,5995
16.28571429,5085
12.57142857,4903
14.5,4932
12.71428571,5297
11.57142857,4991
13.57142857,4963
11.8,4376
11.57142857,4838
12.85714286,4405
12,4342
9.714285714,4241
6.857142857,5320
4.428571429,3678
8.571428571,4031
6,4447
9.333333333,4757
9.142857143,4145
3.857142857,3367
9.857142857,3888
12,3878
9,4768
11.14285714,4204
11.71428571,4196
12.83333333,4479
12.28571429,3809
11.57142857,4275
12.14285714,4319
11.71428571,4084
11,3977
10.28571429,4005
11.85714286,4141
12.28571429,4142
10,3817
11.42857143,4357
9.285714286,4287
13,4288
15.28571429,4387
13.71428571,4310
14.42857143,4173
14.42857143,4428
16.42857143,4331
17,4219
17.42857143,5257
16.85714286,3898
17,3780
17.6,4078
17.42857143,3816
17.14285714,3797
17.14285714,3832
16.57142857,3820
19,4243
17.57142857,4211
18,3911
16.71428571,3680
16,3676
17.85714286,4027
16,4186
16.42857143,3639
15.16666667,3512
9,3859
13.57142857,3706
10.57142857,3613
9.142857143,3944
15,4337
12.85714286,3078
10.28571429,3209
8.571428571,3384
4.75,3926
8.285714286,3940
10.42857143,3012
8.571428571,3360
10.71428571,3385
12.71428571,4301
8.285714286,3800
12.42857143,3867
10.57142857,3481
7.285714286,3522
11.57142857,3660
12.71428571,3971
13.14285714,4123
13.66666667,4173
11,4284
11,3783
12,4035
11.8,3625
11,4252
12.28571429,3293
12,3490
13.28571429,3968
14,4050
16.14285714,3827
16.85714286,3974
16.42857143,4321
17.66666667,4133
15.85714286,5253
16.85714286,3744
19.28571429,3832
18.16666667,3959
17.57142857,4169
16.71428571,4009
17.42857143,4312
18.85714286,3903
18.5,4310
18,4380
18.28571429,4341
19.14285714,4022
18,4138
16.57142857,3789
19.14285714,3932
17,3662
14.85714286,3474
9,3876
8.285714286,3201
7.142857143,3138
6,3231
3,3643
10.28571429,2804
6.285714286,2891
8.285714286,3065
3.4,3271
10,3429
11,2589
13.14285714,2796
8,3111
13,3103
6.571428571,3942
11.71428571,3773
10,3313
14,3324
11,3257
12.85714286,3149
11,3659
10.8,3785
13.85714286,3684
10.71428571,3909
11.85714286,4321
10.85714286,4299
12.57142857,4145
13.28571429,4189
12.85714286,4312
12.42857143,4028
13.33333333,5160
14.85714286,4649
14,4390
16.14285714,4882
18.6,4778
15.85714286,4634
16.85714286,3779
16.85714286,3691
18.71428571,3887
18,4159
17.14285714,3842
16.85714286,3776
16.71428571,3580
18.25,3387
16.71428571,3708
15.85714286,3385
17,3144
15,3343
14.28571429,3505
15.57142857,3361
14.57142857,3195
16.57142857,3267
16.5,2989
10.71428571,2946
11.14285714,3168
10.71428571,2911
9.75,3490
11.85714286,2592
12.28571429,2763
6.428571429,2980
6.428571429,3728
5,
0.285714286,
7.285714286,
6.2,
8.571428571,
6.142857143,
7.142857143,
6.4,
10.28571429,
10.85714286,
11.14285714,
11.85714286,
14,
9.571428571,
7.714285714,
12,
12.66666667,
13.14285714,
13.85714286,
13.42857143,
14.5,
14,32
14.42857143,536
14.57142857,11075
16.42857143,25480
17,40451
17.28571429,47321
15.85714286,46839
16.42857143,44712
14.25,45841
14.14285714,47058
15.85714286,44749
15.57142857,44583
16.85714286,42990
18.28571429,46439
16.42857143,48404
16.28571429,44092
12.57142857,45869
14.5,47285
12.71428571,47282
11.57142857,42671
13.57142857,44912
11.8,40857
11.57142857,43025
12.85714286,42778
12,42850
9.714285714,32705
6.857142857,32635
4.428571429,29717
8.571428571,30023
6,32051
9.333333333,27663
9.142857143,29092
3.857142857,27263
9.857142857,27678
12,27061
9,29202
11.14285714,28068
11.71428571,29580
12.83333333,28766
12.28571429,26832
11.57142857,28922
12.14285714,29689
11.71428571,28939
11,30224
10.28571429,30703
11.85714286,33571
12.28571429,33364
10,33863
11.42857143,39550
9.285714286,35636
13,37739
15.28571429,33397
13.71428571,38077
14.42857143,36256
14.42857143,34662
16.42857143,34615
17,34770
17.42857143,37587
16.85714286,35387
17,32911
17.6,35262
17.42857143,37934
17.14285714,37874
17.14285714,35541
16.57142857,38382
19,39743
17.57142857,39776
18,40659
16.71428571,40115
16,40385
17.85714286,42086
16,40465
16.42857143,37317
15.16666667,36965
9,34483
13.57142857,36354
10.57142857,33683
9.142857143,32814
15,33599
12.85714286,32620
10.28571429,31540
8.571428571,30207
4.75,27570
8.285714286,29376
10.42857143,30112
8.571428571,31212
10.71428571,32060
12.71428571,33651
8.285714286,34783
12.42857143,36288
10.57142857,33555
7.285714286,31196
11.57142857,31904
12.71428571,35111
13.14285714,34176
13.66666667,34859
11,36398
11,35177
12,38217
11.8,33868
11,36570
12.28571429,32398
12,33548
13.28571429,33908
14,35641
16.14285714,36689
16.85714286,39029
16.42857143,40677
17.66666667,41231
15.85714286,41904
16.85714286,38560
19.28571429,37289
18.16666667,41009
17.57142857,44197
16.71428571,41870
17.42857143,42809
18.85714286,41489
18.5,42884
18,41435
18.28571429,43559
19.14285714,40446
18,38891
16.57142857,42060
19.14285714,43271
17,40984
14.85714286,41569
9,41457
8.285714286,38147
7.142857143,39375
6,39140
3,37579
10.28571429,36354
6.285714286,36575
8.285714286,35703
3.4,29593
10,30351
11,29395
13.14285714,32758
8,33315
13,36098
6.571428571,35839
11.71428571,37822
10,37164
14,38492
11,37013
12.85714286,37855
11,37089
10.8,37192
13.85714286,39091
10.71428571,36973
11.85714286,39860
10.85714286,40347
12.57142857,38872
13.28571429,38693
12.85714286,41146
12.42857143,37734
13.33333333,38139
14.85714286,40302
14,37490
16.14285714,39560
18.6,41194
15.85714286,42503
16.85714286,39239
16.85714286,40470
18.71428571,44604
18,46262
17.14285714,45323
16.85714286,42634
16.71428571,42655
18.25,41400
16.71428571,41801
15.85714286,38499
17,39980
15,43033
14.28571429,43087
15.57142857,41473
14.57142857,40200
16.57142857,41805
16.5,39983
10.71428571,40039
11.14285714,40358
10.71428571,37157
9.75,30750
11.85714286,26686
12.28571429,30886
6.428571429,29513
6.428571429,28437
5,4203
0.285714286,4036
7.285714286,4390
6.2,4494
8.571428571,4795
6.142857143,3869
7.142857143,4623
6.4,4671
10.28571429,4470
10.85714286,3781
11.14285714,4195
11.85714286,4411
14,4799
9.571428571,5175
7.714285714,5017
12,5371
12.66666667,4358
13.14285714,5054
13.85714286,4945
13.42857143,4938
14.5,4272
14,5533
14.42857143,5422
14.57142857,5545
16.42857143,5881
17,5933
17.28571429,7468
15.85714286,6139
16.42857143,5877
14.25,5786
14.14285714,5788
15.85714286,5027
15.57142857,6057
16.85714286,6714
18.28571429,6705
16.42857143,5512
16.28571429,5434
12.57142857,5070
14.5,4591
12.71428571,5338
11.57142857,3931
13.57142857,5335
11.8,4447
11.57142857,5014
12.85714286,4736
12,4047
9.714285714,3251
6.857142857,2832
4.428571429,2710
8.571428571,3244
6,2892
9.333333333,3713
9.142857143,2688
3.857142857,3332
9.857142857,3348
12,3181
9,2920
11.14285714,3726
11.71428571,3483
12.83333333,3151
12.28571429,3150
11.57142857,3468
12.14285714,4048
11.71428571,4032
11,3734
10.28571429,4377
11.85714286,3445
12.28571429,3404
10,3626
11.42857143,4788
9.285714286,3840
13,5132
15.28571429,3855
13.71428571,4160
14.42857143,4469
14.42857143,4395
16.42857143,4882
17,4152
17.42857143,5020
16.85714286,4489
17,4093
17.6,4562
17.42857143,4454
17.14285714,4522
17.14285714,5080
16.57142857,5234
19,5327
17.57142857,5000
18,4613
16.71428571,5442
16,5283
17.85714286,5997
16,5732
16.42857143,4765
15.16666667,4508
9,3944
13.57142857,3391
10.57142857,4373
9.142857143,3703
15,3831
12.85714286,3174
10.28571429,3125
8.571428571,3638
4.75,3496
8.285714286,3444
10.42857143,3875
8.571428571,3655
10.71428571,3684
12.71428571,3707
8.285714286,3371
12.42857143,4016
10.57142857,3800
7.285714286,3476
11.57142857,4052
12.71428571,3598
13.14285714,3951
13.66666667,3662
11,3654
11,3233
12,2653
11.8,3287
11,4067
12.28571429,3660
12,3691
13.28571429,4235
14,4365
16.14285714,3932
16.85714286,4473
16.42857143,4987
17.66666667,5087
15.85714286,5118
16.85714286,3972
19.28571429,5865
18.16666667,4830
17.57142857,4827
16.71428571,4336
17.42857143,5498
18.85714286,3950
18.5,4857
18,4766
18.28571429,4144
19.14285714,5581
18,4277
16.57142857,5361
19.14285714,5768
17,3548
14.85714286,4803
9,3620
8.285714286,3160
7.142857143,3257
6,3236
3,3197
10.28571429,2840
6.285714286,3151
8.285714286,2932
3.4,2835
10,2771
11,3042
13.14285714,3660
8,3958
13,3090
6.571428571,3714
11.71428571,3740
10,3421
14,4124
11,4258
12.85714286,4278
11,2977
10.8,3468
13.85714286,3906
10.71428571,3813
11.85714286,4450
10.85714286,3704
12.57142857,3638
13.28571429,4349
12.85714286,4700
12.42857143,3951
13.33333333,3881
14.85714286,4145
14,4407
16.14285714,3524
18.6,4127
15.85714286,4545
16.85714286,3595
16.85714286,4200
18.71428571,4850
18,3908
17.14285714,3337
16.85714286,4046
16.71428571,4433
18.25,3826
16.71428571,4365
15.85714286,3978
17,3591
15,3411
14.28571429,4041
15.57142857,3440
14.57142857,3936
16.57142857,4422
16.5,3834
10.71428571,3402
11.14285714,4038
10.71428571,3352
9.75,2969
11.85714286,2937
12.28571429,2627
6.428571429,2793
6.428571429,3188
5,2719
0.285714286,3189
7.285714286,3388
6.2,2749
8.571428571,3328
6.142857143,3947
7.142857143,3485
6.4,2861
10.28571429,3000
10.85714286,4082
11.14285714,3844
11.85714286,3013
14,3845
9.571428571,4244
7.714285714,4307
12,3537
12.66666667,3343
13.14285714,3347
13.85714286,3646
13.42857143,3401
14.5,3585
14,3572
14.42857143,3833
14.57142857,3822
16.42857143,3274
17,2944
17.28571429,4706
15.85714286,2919
16.42857143,3251
14.25,2584
14.14285714,2581
15.85714286,3245
15.57142857,3148
16.85714286,2861
18.28571429,3071
16.42857143,4181
16.28571429,3676
12.57142857,2798
14.5,2868
12.71428571,3412
11.57142857,2823
13.57142857,3233
11.8,2748
11.57142857,3485
12.85714286,3000
12,2830
9.714285714,2864
6.857142857,3716
4.428571429,3062
8.571428571,3016
6,3807
9.333333333,3950
9.142857143,3504
3.857142857,2737
9.857142857,2925
12,3212
9,3236
11.14285714,2741
11.71428571,3315
12.83333333,3239
12.28571429,3350
11.57142857,3370
12.14285714,3154
11.71428571,2813
11,3278
10.28571429,2883
11.85714286,3043
12.28571429,3531
10,3330
11.42857143,3770
9.285714286,3758
13,3771
15.28571429,3502
13.71428571,3804
14.42857143,3185
14.42857143,3104
16.42857143,3585
17,3279
17.42857143,4625
16.85714286,3203
17,3210
17.6,3181
17.42857143,3222
17.14285714,3080
17.14285714,3435
16.57142857,2911
19,3205
17.57142857,3214
18,3163
16.71428571,3090
16,2989
17.85714286,3519
16,3461
16.42857143,2736
15.16666667,3211
9,3202
13.57142857,3059
10.57142857,3179
9.142857143,3259
15,4288
12.85714286,3152
10.28571429,2811
8.571428571,3064
4.75,3561
8.285714286,3279
10.42857143,2525
8.571428571,3239
10.71428571,3518
12.71428571,3620
8.285714286,3054
12.42857143,3591
10.57142857,3148
7.285714286,2733
11.57142857,3002
12.71428571,4034
13.14285714,3214
13.66666667,3373
11,3541
11,3713
12,3722
11.8,2889
11,4183
12.28571429,3650
12,3478
13.28571429,3492
14,3595
16.14285714,3817
16.85714286,3679
16.42857143,3700
17.66666667,3120
15.85714286,4484
16.85714286,3376
19.28571429,2751
18.16666667,2972
17.57142857,4004
16.71428571,3211
17.42857143,3332
18.85714286,2906
18.5,3392
18,3323
18.28571429,3115
19.14285714,3255
18,3420
16.57142857,3314
19.14285714,3262
17,3185
14.85714286,3609
9,3201
8.285714286,2926
7.142857143,3324
6,3586
3,3748
10.28571429,2288
6.285714286,2800
8.285714286,2878
3.4,3423
10,3039
11,2202
13.14285714,2925
8,2942
13,2673
6.571428571,3166
11.71428571,3660
10,3209
14,2750
11,2807
12.85714286,2939
11,2901
10.8,3255
13.85714286,3098
10.71428571,3199
11.85714286,2910
10.85714286,2718
12.57142857,2316
13.28571429,2640
12.85714286,2591
12.42857143,2646
13.33333333,5044
14.85714286,3724
14,3126
16.14285714,3571
